video,n_frames_sampled,n_frames_with_face,detection_rate,eye_openness_mean,eye_openness_var,mouth_openness_mean,mouth_openness_var,head_yaw_mean,head_yaw_var,head_pitch_mean,head_pitch_var,head_roll_mean,head_roll_var
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_18\Actor_18\01-01-01-01-02-02-18.mp4,52,52,1.0,0.2466372395999102,0.002773454891430993,0.06912891814461272,0.0062547519170022105,59.99833751721115,0.00010972792770935769,7.672832172115692,8.69645078157566e-05,-178.42846201123305,3.7768294088302845e-05
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_18\Actor_18\01-01-02-01-01-01-18.mp4,52,52,1.0,0.2282366723581147,0.0017830740274844834,0.11374447576334777,0.006897786602352103,27.85232718835676,0.4819915283199969,10.178293944451154,0.0009468924769285847,-175.59383965540016,0.001603986899590737
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_18\Actor_18\01-01-02-01-01-02-18.mp4,51,51,1.0,0.2303791297544811,0.0006750672987045962,0.10465451448359545,0.005786953971890655,55.85883453578931,0.1806559784550088,9.448442969531989,0.0006261797641261557,-177.54286455028836,0.00046528802415901627
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_18\Actor_18\01-01-02-01-02-01-18.mp4,55,55,1.0,0.2161071163628281,0.004302637959801188,0.11499734063658007,0.003274112146803332,43.58016549270624,0.3635782726146456,8.910275552287022,0.0012251934325760994,-175.22988372318946,0.0007655887809130402
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_18\Actor_18\01-01-02-01-02-02-18.mp4,53,53,1.0,0.1878126664239802,0.006171160508811901,0.10773397884344493,0.00513600356766055,59.55409186259918,0.08710690210922412,9.790719969853056,0.0009575979696738735,-176.43636530809042,0.0005821065834326067
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_18\Actor_18\01-01-02-02-01-01-18.mp4,54,54,1.0,0.18560467981259893,0.001154682150527532,0.12317581489159284,0.006863034335278321,-20.355891115746683,0.519551466287794,5.917870602202376,0.0006764145894352369,-175.45892721525627,0.0002815822062773865
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_18\Actor_18\01-01-02-02-01-02-18.mp4,54,54,1.0,0.18722853861199576,0.0018456030130120722,0.11565729954291742,0.005543840168084076,62.16978960111177,0.00012929400617922582,8.257882032667855,0.0003038917710450617,-174.77953372339095,0.00013477601772482473
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_19\Actor_19\01-01-01-01-01-01-19.mp4,50,50,1.0,0.2870600529759685,0.002105174976494798,0.08681053406159914,0.007623652945493699,-65.77245524500935,8.17687484163665e-05,6.004198983704626,8.178147949533532e-05,-179.39877926660438,2.715552857368575e-05
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_19\Actor_19\01-01-01-01-01-02-19.mp4,48,48,1.0,0.29466096191095265,0.00018985152588841866,0.0840787880689237,0.006485377723100054,-63.51851346375852,0.06762852039360279,6.400121413626164,9.863118246333791e-05,-179.5402988672273,5.0614909843482714e-05
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_19\Actor_19\01-01-01-01-02-01-19.mp4,50,50,1.0,0.264369891802707,0.005703092578562589,0.07564318801095263,0.0048731784947568255,-65.52454054742638,0.00016048835688464713,5.5918279696135516,4.860571005538272e-05,-179.97804207262504,2.875710567651346e-05
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_19\Actor_19\01-01-01-01-02-02-19.mp4,49,49,1.0,0.2918495468808719,0.0006880311228353721,0.0784898882214876,0.0050311314929446715,-65.92841752361855,3.207654737036325e-05,6.61026894717056,9.530708543670219e-05,179.49514164793794,3.138463231233679e-05
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_19\Actor_19\01-01-02-01-01-01-19.mp4,55,55,1.0,0.2533810178087374,0.0019239041062947915,0.07074642292981456,0.00304067541961238,-66.90008845596785,2.936995772451212e-05,4.60991119152016,0.00023627952007176933,-174.40518894695666,0.0001347159485859395
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_19\Actor_19\01-01-02-01-01-02-19.mp4,55,55,1.0,0.2744698805871361,0.0021816463796261727,0.08971178835765906,0.008794103237040253,58.875962719848566,0.20631331379431506,6.58543984326301,0.00014056500419457052,176.8127976419005,0.0001562030798789582
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_19\Actor_19\01-01-02-01-02-01-19.mp4,50,50,1.0,0.237581202398972,0.0020149163163606485,0.06277215485955052,0.0038274397990667904,-66.46229010167087,0.0002349617562955597,7.025269114195036,0.00018952904176960939,-175.70469556491236,8.034732113404441e-05
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_19\Actor_19\01-01-02-01-02-02-19.mp4,52,52,1.0,0.22729925892846098,0.00155434248810925,0.0748108603807432,0.004096470792688614,55.89515675769866,0.25193278801911345,5.804031807874537,0.0005655211046660114,175.9288561341221,0.00028301337891611933
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_19\Actor_19\01-01-02-02-01-01-19.mp4,67,67,1.0,0.24293167684673303,0.0031188049441923725,0.09547259219725905,0.004682507984018656,-54.97072882682493,0.3026276038711714,6.248755758881976,0.0007865958102916126,-173.84505941323025,0.00035644376244614584
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_19\Actor_19\01-01-02-02-01-02-19.mp4,60,60,1.0,0.23859947309685978,0.00046761152739748917,0.11225238759144611,0.004235628551363605,-49.756243088218696,0.38459890895814475,0.21832181772070225,0.0009568001438998719,-174.3954676700721,0.0022801512582935057
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_20\Actor_20\01-01-01-01-01-01-20.mp4,52,52,1.0,0.2970831237099768,0.0010374056349701096,0.17270676390195286,0.02055234339472071,-44.422666435129265,0.12228109307155166,1.1221447644374583,0.0044573154485413324,-167.15923420866596,0.8021029381255924
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_20\Actor_20\01-01-01-01-01-02-20.mp4,54,54,1.0,0.2948036310108306,0.0013925425461851126,0.14594634974121976,0.019242149247975713,-18.359572465545632,0.4111664536387225,1.212694744111878,0.0007436854972033835,179.53954643381772,0.37107999926835233
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_20\Actor_20\01-01-01-01-02-01-20.mp4,52,52,1.0,0.3133151319814151,0.0014164869802374893,0.16200522775995363,0.005927839590555381,-32.572418676030246,0.2315133934940291,1.2608891351355314,0.0006850016186704666,-179.0548778076744,0.7312135777181139
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_20\Actor_20\01-01-01-01-02-02-20.mp4,53,53,1.0,0.3225323545110851,0.0007976955424497608,0.17009420821647903,0.014037710588730594,20.711912991075717,0.40069069203915775,2.1157950959241423,0.0008315888994778753,177.9930633984506,0.33999664864464474
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_20\Actor_20\01-01-02-01-01-01-20.mp4,55,55,1.0,0.24177969977970828,0.0010680982058762483,0.13958755775945195,0.009731741022620881,62.148454479157074,0.018379414697983654,2.4177966840203715,0.000285819603533799,165.1021095610676,0.07252269472414707
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_20\Actor_20\01-01-02-01-01-02-20.mp4,54,54,1.0,0.23345062019447957,0.0022502131471190093,0.13097935238122152,0.012931775330339021,-62.25953089322157,0.028268114108910947,-2.384671423243897,0.00040592341136946875,-166.7985144281782,0.11089093599724842
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_20\Actor_20\01-01-02-01-02-01-20.mp4,50,50,1.0,0.19370468189214204,0.006313024865885936,0.09784854547794795,0.010931691668003424,-14.637602877251291,0.44433691845037426,3.194310459035657,0.001974768866195964,-175.23128560135683,0.4225313924170231
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_20\Actor_20\01-01-02-01-02-02-20.mp4,53,53,1.0,0.2219178191321674,0.003434440101161764,0.1103645801861595,0.013112471247903974,-52.607157098194314,0.0998513882857136,-0.32213626796508565,0.006708441303876156,-157.26338204050168,0.4449297452820664
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_20\Actor_20\01-01-02-02-01-01-20.mp4,58,58,1.0,0.27207996265677004,0.000988823612471671,0.16551209260437888,0.0016406695019082766,39.072659005563075,0.14327718587027927,7.854369283767288,0.0066522028109951,132.0345112856366,0.8733764672439143
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_20\Actor_20\01-01-02-02-01-02-20.mp4,61,61,1.0,0.23435207593469493,0.00277715104765315,0.12184816356365515,0.008018366450431117,53.7854604450583,0.10053481332081904,4.363802473000617,0.004736537634804305,159.04162660325707,0.48864626705138803
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_21\Actor_21\01-01-01-01-01-01-21.mp4,58,58,1.0,0.2790274635989418,9.611747380003604e-05,0.1561612919116508,0.021174659947624155,-64.16881097149894,0.00010343919147415281,5.068738821031535,0.00015458305164184338,179.59016527851523,8.152893129054206e-05
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_21\Actor_21\01-01-01-01-01-02-21.mp4,60,60,1.0,0.2953394296701697,8.694995287580685e-05,0.16818208848717836,0.022899075019935846,-64.02188323579735,0.00011764907549816073,5.828008391623922,0.0002786952347137994,178.9010677339605,9.301276503970168e-05
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_21\Actor_21\01-01-01-01-02-01-21.mp4,54,54,1.0,0.2731910769665114,0.00013724821625059523,0.1643713388077525,0.016758783223571733,-63.07508188708199,0.010890141099257233,6.944212472853919,0.00021785851994093886,178.05118084971667,0.03710203476317098
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_21\Actor_21\01-01-01-01-02-02-21.mp4,55,55,1.0,0.27910000496157505,0.00011593255105148675,0.16025673647405023,0.02218275389545106,-44.86749366087119,0.37600433892754914,6.1798753735314955,0.0003084969168609675,179.9790261216574,0.0003624613338449878
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_21\Actor_21\01-01-02-01-01-01-21.mp4,61,61,1.0,0.2728053049218661,0.00011810424689323809,0.16530817605697345,0.021956990666952107,-65.10723704702791,0.00014436366108194765,7.878370997688624,0.00031227738755212897,177.54017736381041,0.00046141990907078156
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_21\Actor_21\01-01-02-01-01-02-21.mp4,60,60,1.0,0.2756860050060794,7.112835948216422e-05,0.17616784763663074,0.020521974432039264,-56.187242387340504,0.2362756284769838,7.798056778841894,0.0003874599197529749,179.0663471241902,0.0008161236421543316
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_21\Actor_21\01-01-02-01-02-01-21.mp4,57,57,1.0,0.25165251502915664,0.0010581481287730962,0.1356516846120435,0.016323257897042132,-65.4745065055301,0.00011599752300273103,7.9304131977923085,0.00026611950440258436,179.17430138317624,0.00021945824449010054
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_21\Actor_21\01-01-02-01-02-02-21.mp4,61,61,1.0,0.2708257517933497,8.859422831329072e-05,0.1667137372331498,0.013305622121007183,-64.9968983383032,9.110955989066749e-05,6.788094548148686,0.0003234171279168363,178.65249852330578,0.0007012943215539691
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_21\Actor_21\01-01-02-02-01-01-21.mp4,60,60,1.0,0.26389533749149147,9.303881983622377e-05,0.19263403981129992,0.020149375923661533,-33.911981823744874,0.5032218432479603,9.334419688598349,0.0009173459706761644,178.30574174929535,0.0016140422608138527
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_21\Actor_21\01-01-02-02-01-02-21.mp4,63,63,1.0,0.283363476523358,0.0001642176724519999,0.17833316535911664,0.018070981549413417,55.65093218351114,0.2523007684413431,11.273486882804821,0.0006628948291141912,-177.50694321954768,0.0012388831707959014
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_22\Actor_22\01-01-01-01-01-01-22.mp4,55,55,1.0,0.24177156024115923,0.002985110899952196,0.12326508228077704,0.013529575189072485,-55.66735178892563,0.16390008441801862,7.879384152396131,0.00010958224151047524,177.3901335968088,0.00018070794373459265
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_22\Actor_22\01-01-01-01-01-02-22.mp4,52,52,1.0,0.24045071162607695,0.002040344394422375,0.13434452754364404,0.01432938246468623,-56.48451203456055,0.14860372397010702,6.156065780212338,5.328764269940667e-05,178.55289349427167,4.561299479666214e-05
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_22\Actor_22\01-01-01-01-02-01-22.mp4,54,54,1.0,0.24540647541471933,0.0031988300086776785,0.12011813698822242,0.012312998320772053,-62.46922010187987,0.00013532414658212755,7.721428742535094,9.942828380060664e-05,177.33884768349728,3.556026486650765e-05
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_22\Actor_22\01-01-01-01-02-02-22.mp4,53,53,1.0,0.24304283590609366,0.003088377747285759,0.12056359795222624,0.012581169262338182,-61.58304682903974,0.00013816325747106895,7.1441583995059466,5.8249521282305317e-05,177.47991409909378,3.066762092462927e-05
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_22\Actor_22\01-01-02-01-01-01-22.mp4,53,53,1.0,0.2038494825806958,0.002363819080716172,0.14938261341546621,0.007486066597541793,63.25518875184201,0.00020137108864981546,7.443988634142926,0.0001914561361443523,-178.1161128631744,0.00022058284677906048
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_22\Actor_22\01-01-02-01-01-02-22.mp4,53,53,1.0,0.21498499598827317,0.0017216489342013125,0.13157673968716224,0.013091974125803572,59.05263397083906,0.11559860641892217,5.713082814212059,6.075719583087391e-05,-179.28001521405008,9.635695017462531e-05
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_22\Actor_22\01-01-02-01-02-01-22.mp4,54,54,1.0,0.19817727192606635,0.0018336654806441694,0.15721856348855462,0.007853977728901246,-59.01995115617094,0.11527545682719664,8.257271835147373,0.0009559883326381025,178.5957822188483,0.0004182058621222673
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_22\Actor_22\01-01-02-01-02-02-22.mp4,53,53,1.0,0.20755724299172856,0.0013422632513970154,0.16667817538394658,0.007932123147391583,56.06619696270284,0.14312745485078393,6.6487176093627545,0.0015131320157962813,-177.61066640107563,0.11378112303632626
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_22\Actor_22\01-01-02-02-01-01-22.mp4,56,56,1.0,0.19049839696611157,0.0026242065159021635,0.16601144742277893,0.0071093665473879976,-34.397023554264145,0.4775486431608147,10.093772034990916,0.0004115183333421868,179.96700468140253,0.001163059338138095
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_22\Actor_22\01-01-02-02-01-02-22.mp4,58,58,1.0,0.1673841779935656,0.004613191644550842,0.1610110633202908,0.007481136030304668,43.60467740069524,0.40432057385172326,7.985425722907878,0.0005317540168642276,-176.765676278057,0.0010528596795892353
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_23\Actor_23\01-01-01-01-01-01-23.mp4,57,57,1.0,0.26827491634991046,0.002879568145383192,0.08529446605097475,0.009075620283258156,65.52734597322944,4.6865296196685335e-05,2.202645392707635,0.00012542751683675135,175.34549942744127,5.041754601675663e-05
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_23\Actor_23\01-01-01-01-01-02-23.mp4,56,56,1.0,0.2818461633142982,0.002965561393787834,0.07912774882534276,0.007213716165658449,65.7457646706409,5.1877057574145624e-05,3.5379024260265624,0.00019209529547314919,176.24351099870952,7.521785979081042e-05
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_23\Actor_23\01-01-01-01-02-01-23.mp4,55,55,1.0,0.2729089007552356,0.003373975770514622,0.07303401616442899,0.007191701071680871,65.3348033274258,6.354507564065859e-05,3.1036370181747848,0.00010115028586044073,175.81239979283606,3.118094874010602e-05
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_23\Actor_23\01-01-01-01-02-02-23.mp4,58,58,1.0,0.26843842006402496,0.0034129788501505135,0.08021193873659188,0.008984807246556184,65.45505263263709,4.9135759876417495e-05,2.870882359160264,0.00012202914737502457,175.4914274665482,7.171136805861344e-05
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_23\Actor_23\01-01-02-01-01-01-23.mp4,60,60,1.0,0.2839976688764789,0.0021645472312348244,0.07384471844924688,0.006784626826847151,-20.8501989226162,0.566286046493534,5.0747195715231594,0.0007448748549038209,-178.11959887468606,0.001024083433587064
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_23\Actor_23\01-01-02-01-01-02-23.mp4,61,61,1.0,0.2659911956353677,0.0022779849655479496,0.07517259642138788,0.006267418368813956,18.409670440931023,0.56930123690062,4.605428281522771,0.0008722203514762716,-178.52033518784924,0.0006538713633853499
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_23\Actor_23\01-01-02-01-02-01-23.mp4,63,63,1.0,0.26400878951140433,0.003813133557166464,0.0820651357250087,0.0073313573681797065,-10.003498255259869,0.5821403579943409,3.7618531749831736,0.0008222610442868428,-176.55882176928986,0.03369603393965481
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_23\Actor_23\01-01-02-01-02-02-23.mp4,60,60,1.0,0.2528286587878524,0.005644916371444109,0.07606599440577047,0.006249946155908173,-3.7852739175870385,0.5953745646433688,3.8063709603118348,0.0013558762492019705,-177.1358149879482,0.0012415094711485386
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_23\Actor_23\01-01-02-02-01-01-23.mp4,69,69,1.0,0.23199885937798584,0.0023699817815053463,0.09243982502308384,0.00708940420481186,66.46447739584414,0.00015039047024256735,4.306849987446394,0.0005858731634083014,173.92667634964664,0.00034219038044269734
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_23\Actor_23\01-01-02-02-01-02-23.mp4,69,69,1.0,0.22337785307090602,0.005131524940344387,0.08469943110558405,0.005301294348128279,66.02231374693065,6.69594603692758e-05,4.386769796575989,0.00039386292763765596,174.4240236171063,0.00024285942583401887
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_24\Actor_24\01-01-01-01-01-01-24.mp4,56,56,1.0,0.34673450122890753,9.097002319836782e-05,0.1251694989247991,0.024389416780629294,20.528693533509347,0.5303424716300577,8.460872014930858,0.0009419920151635397,175.96926118793556,0.0009440005084888625
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_24\Actor_24\01-01-01-01-01-02-24.mp4,55,55,1.0,0.34273363497625214,0.00026849813302121377,0.15169904357271158,0.03117400488985199,-63.9065879560665,0.00019749558606863005,9.879159023940897,0.0001997145144125856,174.1536562734336,8.181329722722896e-05
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_24\Actor_24\01-01-01-01-02-01-24.mp4,55,55,1.0,0.3535619591071307,0.00024351252751323961,0.10776902471661565,0.014984906329407044,-60.82466287796528,0.08659242146592172,9.270860796480555,0.000311537259465533,174.54658201783204,0.0006975671429221286
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_24\Actor_24\01-01-01-01-02-02-24.mp4,54,54,1.0,0.34682955165927765,9.96981907924539e-05,0.1062658412469129,0.014497540786533761,-58.28904157517068,0.1445802751383355,9.379349263703554,0.00029785335456589124,174.4667983441291,0.00013072504168232246
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_24\Actor_24\01-01-02-01-01-01-24.mp4,54,54,1.0,0.305847121255669,0.002838510786095277,0.06815300540598736,0.007060956852608049,-3.879673753394578,0.5737375290670828,10.541212708207592,0.0008883954546381467,175.96427075527995,0.001013002390645501
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_24\Actor_24\01-01-02-01-01-02-24.mp4,53,53,1.0,0.3018914946232508,0.005946611594923101,0.0849873459724493,0.007301304557326532,32.81767977759271,0.4891453771628962,10.99909751841194,0.0013981775486400227,176.60450212244726,0.002297160456190439
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_24\Actor_24\01-01-02-01-02-01-24.mp4,58,58,1.0,0.33109964226580596,4.6148253827691226e-05,0.09163523276448579,0.006767555768433916,-63.1603545402934,0.028050344998463372,9.974203128455695,0.0005355512981923827,174.7985009419273,0.0003711699911144173
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_24\Actor_24\01-01-02-01-02-02-24.mp4,56,56,1.0,0.33538651018120674,0.00034698401931021304,0.10792981537286149,0.009457030530887353,60.7428416702415,0.17351599294482056,9.93374737837475,0.00038198697684177496,177.80827817012252,0.0006539379831836944
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_24\Actor_24\01-01-02-02-01-01-24.mp4,62,62,1.0,0.2955538350512395,0.0013334129810812563,0.10420808081360539,0.011620824206825786,-3.709070781263552,0.5916603172674859,6.939809851176658,0.0009043867213924806,175.18842782243755,0.003362380056245562
archive\Data\Video_Dataset\Video_Dataset\Video_Speech_Actor_24\Actor_24\01-01-02-02-01-02-24.mp4,61,61,1.0,0.30414090887040124,0.0005588083050895466,0.10401481803815303,0.010325676526573976,-4.364327024775628,0.5854277755491966,5.695360479065869,0.0015125599187364447,168.98521645560237,0.0015155573539952227
